id,transaction_date,product_id,product_name,total_quantity_sold,total_sales
9260,2015-04-20 23:56:32.635852672,9260,Makeup,2,321.28
26438,2015-04-21 03:16:21.739634752,26438,Cookware Set,2,470.21
3057,2015-04-21 06:36:10.843416832,3057,Fragrance,1,133.04
21011,2015-04-21 09:55:59.947198912,21011,Headphones,5,6250.79
34216,2015-04-21 13:15:49.050980992,34216,Fragrance,5,962.75
44545,2015-04-21 16:35:38.154763072,44545,Biography,5,67.19
15031,2015-04-21 19:55:27.258545152,15031,Cookware Set,2,323.2
26522,2015-04-21 23:15:16.362327232,26522,Jacket,4,597.13
44646,2015-04-22 02:35:05.466109312,44646,Jeans,3,368.47
38616,2015-04-22 05:54:54.569891392,38616,Haircare,3,545.82
504,2015-04-22 09:14:43.673673472,504,Blender,5,769.02
7737,2015-04-22 12:34:32.777455552,7737,Jeans,2,288.39
18428,2015-04-22 15:54:21.881237632,18428,Microwave,1,506.18
20749,2015-04-22 19:14:10.985019648,20749,Biography,3,157.47
38733,2015-04-22 22:34:00.088801728,38733,Jacket,3,816.04
736,2015-04-23 01:53:49.192583808,736,Shoes,5,1491.74
30181,2015-04-23 05:13:38.296365888,30181,Makeup,1,208.14
5615,2015-04-23 08:33:27.400147968,5615,Smartphone,3,1730.07
41019,2015-04-23 11:53:16.503930048,41019,Jacket,3,196.73
43984,2015-04-23 15:13:05.607712128,43984,Smartphone,5,1364.23
20395,2015-04-23 18:32:54.711494208,20395,Camera,1,312.04
30082,2015-04-23 21:52:43.815276288,30082,Fiction,4,177.28
7765,2015-04-24 01:12:32.919058368,7765,Laptop,5,3195.31
23851,2015-04-24 04:32:22.022840448,23851,Smartwatch,1,1014.8
46209,2015-04-24 07:52:11.126622528,46209,Microwave,3,544.25
37973,2015-04-24 11:12:00.230404608,37973,Haircare,1,82.07
37205,2015-04-24 14:31:49.334186688,37205,Fiction,4,109.81
28287,2015-04-24 17:51:38.437968704,28287,Smartphone,4,4138.78
22108,2015-04-24 21:11:27.541750784,22108,T-shirt,1,230.33
47080,2015-04-25 00:31:16.645532864,47080,Jacket,4,621.89
28535,2015-04-25 03:51:05.749314944,28535,Jacket,5,1216.78
24617,2015-04-25 07:10:54.853097024,24617,Biography,5,150.85
13577,2015-04-25 10:30:43.956879104,13577,Headphones,3,4315.72
14172,2015-04-25 13:50:33.060661184,14172,Fiction,1,9.96
17949,2015-04-25 17:10:22.164443264,17949,Non-Fiction,3,97.83
17515,2015-04-25 20:30:11.268225344,17515,Non-Fiction,1,52.35
302,2015-04-25 23:50:00.372007424,302,Haircare,3,149.63
18854,2015-04-26 03:09:49.475789504,18854,Non-Fiction,3,66.43
14562,2015-04-26 06:29:38.579571584,14562,Smartwatch,1,1538.35
28639,2015-04-26 09:49:27.683353664,28639,Smartphone,2,1910.69
10371,2015-04-26 13:09:16.787135744,10371,Jacket,2,219.76
40572,2015-04-26 16:29:05.890917824,40572,Jacket,4,405.8
13675,2015-04-26 19:48:54.994699840,13675,Haircare,1,76.45
10775,2015-04-26 23:08:44.098481920,10775,Jacket,5,1478.0
39754,2015-04-27 02:28:33.202264000,39754,Makeup,2,307.64
16756,2015-04-27 05:48:22.306046080,16756,Jeans,5,358.68
44547,2015-04-27 09:08:11.409828160,44547,Skincare,4,821.35
41170,2015-04-27 12:28:00.513610240,41170,Headphones,4,1740.76
37417,2015-04-27 15:47:49.617392320,37417,Smartphone,3,1468.93
4531,2015-04-27 19:07:38.721174400,4531,Blender,3,482.38
32240,2015-04-27 22:27:27.824956480,32240,Camera,1,1565.29
8527,2015-04-28 01:47:16.928738560,8527,Vacuum Cleaner,3,225.57
33107,2015-04-28 05:07:06.032520640,33107,Camera,2,3121.78
17701,2015-04-28 08:26:55.136302720,17701,Microwave,1,177.17
24153,2015-04-28 11:46:44.240084800,24153,Fiction,2,23.57
5746,2015-04-28 15:06:33.343866880,5746,T-shirt,1,179.73
10667,2015-04-28 18:26:22.447648960,10667,Jacket,5,1076.65
48111,2015-04-28 21:46:11.551430976,48111,Vacuum Cleaner,5,2452.0
34283,2015-04-29 01:06:00.655213056,34283,Smartphone,2,629.48
40045,2015-04-29 04:25:49.758995136,40045,T-shirt,3,590.76
4798,2015-04-29 07:45:38.862777216,4798,Shoes,4,364.99
13309,2015-04-29 11:05:27.966559296,13309,Science,4,52.5
36963,2015-04-29 14:25:17.070341376,36963,Headphones,5,1374.71
4172,2015-04-29 17:45:06.174123456,4172,Shoes,4,291.83
17096,2015-04-29 21:04:55.277905536,17096,Haircare,4,703.99
20594,2015-04-30 00:24:44.381687616,20594,T-shirt,2,173.19
30911,2015-04-30 03:44:33.485469696,30911,Makeup,4,276.83
23075,2015-04-30 07:04:22.589251776,23075,Fragrance,5,571.15
38050,2015-04-30 10:24:11.693033856,38050,Makeup,2,45.72
43345,2015-04-30 13:44:00.796815936,43345,Haircare,1,54.42
49127,2015-04-30 17:03:49.900598016,49127,Shoes,1,111.17
40707,2015-04-30 20:23:39.004380032,40707,Vacuum Cleaner,3,1391.44
28336,2015-04-30 23:43:28.108162112,28336,Camera,2,2019.67
35147,2015-05-01 03:03:17.211944192,35147,Smartphone,3,657.95
22862,2015-05-01 06:23:06.315726272,22862,T-shirt,3,185.47
33572,2015-05-01 09:42:55.419508352,33572,Shoes,2,108.87
47133,2015-05-01 13:02:44.523290432,47133,Biography,5,256.63
23263,2015-05-01 16:22:33.627072512,23263,Blender,5,2423.56
29866,2015-05-01 19:42:22.730854592,29866,Shoes,1,306.57
45012,2015-05-01 23:02:11.834636672,45012,Biography,2,97.19
38784,2015-05-02 02:22:00.938418752,38784,Jeans,3,118.81
49956,2015-05-02 05:41:50.042200832,49956,Fragrance,2,128.28
8559,2015-05-02 09:01:39.145982912,8559,Makeup,1,76.73
32335,2015-05-02 12:21:28.249764992,32335,Jeans,3,562.26
17567,2015-05-02 15:41:17.353547072,17567,Skincare,5,658.56
13406,2015-05-02 19:01:06.457329152,13406,Shoes,2,575.31
38881,2015-05-02 22:20:55.561111168,38881,Haircare,3,150.52
11934,2015-05-03 01:40:44.664893248,11934,Microwave,1,514.06
19370,2015-05-03 05:00:33.768675328,19370,Non-Fiction,3,124.77
11865,2015-05-03 08:20:22.872457408,11865,Non-Fiction,2,101.71
2119,2015-05-03 11:40:11.976239488,2119,Microwave,2,355.91
8313,2015-05-03 15:00:01.080021568,8313,Non-Fiction,4,209.75
9582,2015-05-03 18:19:50.183803648,9582,Non-Fiction,2,50.92
5778,2015-05-03 21:39:39.287585728,5778,Skincare,3,475.84
38464,2015-05-04 00:59:28.391367808,38464,Smartwatch,1,940.69
20835,2015-05-04 04:19:17.495149888,20835,Skincare,2,320.66
8854,2015-05-04 07:39:06.598931968,8854,Biography,2,61.13
39206,2015-05-04 10:58:55.702714048,39206,Science,5,61.5
23402,2015-05-04 14:18:44.806496128,23402,Laptop,5,2390.88
1750,2015-05-04 17:38:33.910278208,1750,Jeans,1,279.19
37436,2015-05-04 20:58:23.014060288,37436,Blender,2,450.33
6055,2015-05-05 00:18:12.117842304,6055,Cookware Set,2,138.01
1194,2015-05-05 03:38:01.221624384,1194,Smartphone,2,1655.92
31284,2015-05-05 06:57:50.325406464,31284,Laptop,5,7010.21
29176,2015-05-05 10:17:39.429188544,29176,Microwave,4,1710.1
12862,2015-05-05 13:37:28.532970624,12862,Smartwatch,4,5672.51
40325,2015-05-05 16:57:17.636752704,40325,Vacuum Cleaner,5,1591.13
38994,2015-05-05 20:17:06.740534784,38994,Headphones,1,845.34
33818,2015-05-05 23:36:55.844316864,33818,Jeans,4,1088.17
3426,2015-05-06 02:56:44.948098944,3426,Vacuum Cleaner,4,995.27
28367,2015-05-06 06:16:34.051881024,28367,Skincare,5,206.34
6303,2015-05-06 09:36:23.155663104,6303,Cookware Set,5,470.53
22504,2015-05-06 12:56:12.259445184,22504,Biography,3,97.96
44373,2015-05-06 16:16:01.363227264,44373,Fiction,4,37.01
16439,2015-05-06 19:35:50.467009344,16439,Biography,2,32.28
35307,2015-05-06 22:55:39.570791360,35307,Camera,2,1608.38
18876,2015-05-07 02:15:28.674573440,18876,Fiction,1,11.38
47055,2015-05-07 05:35:17.778355520,47055,Non-Fiction,5,117.04
12875,2015-05-07 08:55:06.882137600,12875,Microwave,4,1980.04
14367,2015-05-07 12:14:55.985919680,14367,Fragrance,1,116.31
41574,2015-05-07 15:34:45.089701760,41574,Smartphone,5,2058.96
49031,2015-05-07 18:54:34.193483840,49031,Non-Fiction,1,27.65
14020,2015-05-07 22:14:23.297265920,14020,Blender,2,828.45
7743,2015-05-08 01:34:12.401048000,7743,Laptop,1,297.35
44963,2015-05-08 04:54:01.504830080,44963,Cookware Set,2,586.5
3168,2015-05-08 08:13:50.608612160,3168,Shoes,1,266.67
1326,2015-05-08 11:33:39.712394240,1326,Blender,2,909.08
6891,2015-05-08 14:53:28.816176320,6891,Fiction,2,96.45
9728,2015-05-08 18:13:17.919958400,9728,T-shirt,4,940.19
25561,2015-05-08 21:33:07.023740480,25561,Fiction,1,51.86
19695,2015-05-09 00:52:56.127522496,19695,Biography,2,38.91
18446,2015-05-09 04:12:45.231304576,18446,Non-Fiction,4,159.41
35937,2015-05-09 07:32:34.335086656,35937,Makeup,5,716.82
12508,2015-05-09 10:52:23.438868736,12508,Haircare,5,406.97
31135,2015-05-09 14:12:12.542650816,31135,Makeup,3,597.21
25182,2015-05-09 17:32:01.646432896,25182,Fragrance,5,725.77
28696,2015-05-09 20:51:50.750214976,28696,Jacket,1,218.64
30361,2015-05-10 00:11:39.853997056,30361,Makeup,1,130.66
4311,2015-05-10 03:31:28.957779136,4311,Cookware Set,1,469.33
13436,2015-05-10 06:51:18.061561216,13436,Headphones,3,2177.55
32570,2015-05-10 10:11:07.165343296,32570,Non-Fiction,1,20.37
11814,2015-05-10 13:30:56.269125376,11814,Shoes,3,268.85
7508,2015-05-10 16:50:45.372907456,7508,Vacuum Cleaner,1,352.22
48478,2015-05-10 20:10:34.476689536,48478,Blender,5,705.63
45026,2015-05-10 23:30:23.580471616,45026,Blender,1,111.62
16539,2015-05-11 02:50:12.684253632,16539,Smartwatch,2,2694.64
19885,2015-05-11 06:10:01.788035712,19885,Haircare,1,211.12
2660,2015-05-11 09:29:50.891817792,2660,Smartphone,2,1156.05
17417,2015-05-11 12:49:39.995599872,17417,Camera,4,3740.4
39271,2015-05-11 16:09:29.099381952,39271,Makeup,2,269.0
5744,2015-05-11 19:29:18.203164032,5744,Shoes,4,97.29
19914,2015-05-11 22:49:07.306946112,19914,Makeup,3,278.2
17068,2015-05-12 02:08:56.410728192,17068,Microwave,3,1101.65
26384,2015-05-12 05:28:45.514510272,26384,Science,1,23.6
15835,2015-05-12 08:48:34.618292352,15835,T-shirt,2,70.39
34909,2015-05-12 12:08:23.722074432,34909,Laptop,3,1840.45
41821,2015-05-12 15:28:12.825856512,41821,Microwave,1,420.9
6751,2015-05-12 18:48:01.929638592,6751,Makeup,1,53.01
30661,2015-05-12 22:07:51.033420672,30661,Skincare,4,804.18
20867,2015-05-13 01:27:40.137202688,20867,Jacket,4,335.46
20087,2015-05-13 04:47:29.240984768,20087,Headphones,5,3219.55
23011,2015-05-13 08:07:18.344766848,23011,Fragrance,2,232.74
44583,2015-05-13 11:27:07.448548928,44583,Cookware Set,3,1028.55
42980,2015-05-13 14:46:56.552331008,42980,Headphones,3,1362.96
9947,2015-05-13 18:06:45.656113088,9947,Smartwatch,1,694.67
46677,2015-05-13 21:26:34.759895168,46677,Haircare,3,175.17
40755,2015-05-14 00:46:23.863677248,40755,Microwave,3,1484.51
28049,2015-05-14 04:06:12.967459328,28049,Microwave,3,627.14
7336,2015-05-14 07:26:02.071241408,7336,Vacuum Cleaner,2,683.22
24396,2015-05-14 10:45:51.175023488,24396,Microwave,2,759.55
27048,2015-05-14 14:05:40.278805568,27048,Fiction,3,89.77
31359,2015-05-14 17:25:29.382587648,31359,Science,2,98.79
10699,2015-05-14 20:45:18.486369728,10699,Smartphone,3,3049.16
9350,2015-05-15 00:05:07.590151808,9350,Skincare,2,63.16
47208,2015-05-15 03:24:56.693933824,47208,Blender,3,605.55
20818,2015-05-15 06:44:45.797715904,20818,Microwave,5,2706.3
32346,2015-05-15 10:04:34.901497984,32346,Blender,1,432.64
3296,2015-05-15 13:24:24.005280064,3296,Smartphone,5,2041.51
32110,2015-05-15 16:44:13.109062144,32110,T-shirt,1,175.79
14777,2015-05-15 20:04:02.212844224,14777,Blender,2,292.57
4538,2015-05-15 23:23:51.316626304,4538,Cookware Set,3,993.81
14180,2015-05-16 02:43:40.420408384,14180,Jeans,4,187.82
18679,2015-05-16 06:03:29.524190464,18679,Cookware Set,5,1146.44
1857,2015-05-16 09:23:18.627972544,1857,Non-Fiction,5,145.28
36041,2015-05-16 12:43:07.731754624,36041,Fragrance,3,189.88
15893,2015-05-16 16:02:56.835536704,15893,Microwave,3,1373.11
49008,2015-05-16 19:22:45.939318784,49008,Smartphone,1,406.05
32800,2015-05-16 22:42:35.043100864,32800,Cookware Set,2,964.44
43378,2015-05-17 02:02:24.146882944,43378,Camera,5,2932.92
42535,2015-05-17 05:22:13.250664960,42535,Microwave,1,276.95
26791,2015-05-17 08:42:02.354447040,26791,Haircare,5,172.47
17120,2015-05-17 12:01:51.458229120,17120,Fragrance,5,951.98
16034,2015-05-17 15:21:40.562011200,16034,Microwave,2,284.24
36423,2015-05-17 18:41:29.665793280,36423,Science,3,110.12
20799,2015-05-17 22:01:18.769575360,20799,Blender,4,2062.31
14792,2015-05-18 01:21:07.873357440,14792,Haircare,5,612.01
17769,2015-05-18 04:40:56.977139520,17769,Biography,1,24.9
10771,2015-05-18 08:00:46.080921600,10771,Skincare,2,366.91
39187,2015-05-18 11:20:35.184703680,39187,Makeup,5,310.97
13151,2015-05-18 14:40:24.288485760,13151,Skincare,5,538.77
3679,2015-05-18 18:00:13.392267840,3679,Vacuum Cleaner,5,2672.52
44724,2015-05-18 21:20:02.496049920,44724,T-shirt,1,230.33
3051,2015-05-19 00:39:51.599832000,3051,Blender,5,540.79
39830,2015-05-19 03:59:40.703614080,39830,Biography,1,29.31
41692,2015-05-19 07:19:29.807396096,41692,Vacuum Cleaner,3,574.98
39485,2015-05-19 10:39:18.911178176,39485,Shoes,1,63.22
44465,2015-05-19 13:59:08.014960256,44465,Haircare,2,102.03
32927,2015-05-19 17:18:57.118742336,32927,Headphones,1,557.03
2029,2015-05-19 20:38:46.222524416,2029,Smartwatch,1,343.44
41884,2015-05-19 23:58:35.326306496,41884,Jacket,2,65.6
2364,2015-05-20 03:18:24.430088576,2364,Science,5,202.79
22161,2015-05-20 06:38:13.533870656,22161,Jeans,5,1455.86
37536,2015-05-20 09:58:02.637652736,37536,Camera,1,1004.31
34338,2015-05-20 13:17:51.741434816,34338,Vacuum Cleaner,1,342.99
22925,2015-05-20 16:37:40.845216896,22925,T-shirt,5,1210.44
36716,2015-05-20 19:57:29.948998976,36716,Biography,2,39.87
2459,2015-05-20 23:17:19.052781056,2459,Fiction,3,134.72
18976,2015-05-21 02:37:08.156563136,18976,Smartwatch,1,713.92
19832,2015-05-21 05:56:57.260345152,19832,Camera,4,1280.19
14613,2015-05-21 09:16:46.364127232,14613,Cookware Set,1,464.71
30695,2015-05-21 12:36:35.467909312,30695,Shoes,3,67.49
30946,2015-05-21 15:56:24.571691392,30946,T-shirt,2,266.11
28372,2015-05-21 19:16:13.675473472,28372,Makeup,4,581.66
36754,2015-05-21 22:36:02.779255552,36754,Skincare,1,162.37
1965,2015-05-22 01:55:51.883037632,1965,Non-Fiction,3,54.87
284,2015-05-22 05:15:40.986819712,284,Shoes,1,219.34
40695,2015-05-22 08:35:30.090601792,40695,Jeans,4,1305.48
29174,2015-05-22 11:55:19.194383872,29174,Smartwatch,1,1036.49
23511,2015-05-22 15:15:08.298165952,23511,Fiction,4,200.47
21379,2015-05-22 18:34:57.401948032,21379,Vacuum Cleaner,4,614.6
2486,2015-05-22 21:54:46.505730112,2486,Biography,4,125.29
18219,2015-05-23 01:14:35.609512192,18219,Skincare,5,591.17
35493,2015-05-23 04:34:24.713294272,35493,Vacuum Cleaner,3,694.06
16266,2015-05-23 07:54:13.817076288,16266,Non-Fiction,4,131.79
19131,2015-05-23 11:14:02.920858368,19131,Haircare,5,1088.46
13770,2015-05-23 14:33:52.024640448,13770,Microwave,2,202.89
49248,2015-05-23 17:53:41.128422528,49248,Smartphone,2,2951.65
32603,2015-05-23 21:13:30.232204608,32603,T-shirt,5,1385.16
29857,2015-05-24 00:33:19.335986688,29857,Skincare,3,547.72
45179,2015-05-24 03:53:08.439768768,45179,Microwave,5,881.12
31832,2015-05-24 07:12:57.543550848,31832,Science,2,64.5
39855,2015-05-24 10:32:46.647332928,39855,Makeup,1,130.37
45680,2015-05-24 13:52:35.751115008,45680,T-shirt,4,968.84
22775,2015-05-24 17:12:24.854897088,22775,Biography,5,149.86
20839,2015-05-24 20:32:13.958679168,20839,Science,2,27.85
10527,2015-05-24 23:52:03.062461248,10527,Blender,3,427.53
26611,2015-05-25 03:11:52.166243328,26611,Camera,2,2723.43
13398,2015-05-25 06:31:41.270025408,13398,Cookware Set,1,513.51
40022,2015-05-25 09:51:30.373807424,40022,Vacuum Cleaner,1,67.33
6490,2015-05-25 13:11:19.477589504,6490,Fiction,1,-0.32
19484,2015-05-25 16:31:08.581371584,19484,Fiction,2,19.02
10602,2015-05-25 19:50:57.685153664,10602,Science,3,152.53
16192,2015-05-25 23:10:46.788935744,16192,Laptop,5,3257.27
33591,2015-05-26 02:30:35.892717824,33591,Makeup,5,445.23
35684,2015-05-26 05:50:24.996499904,35684,Jacket,2,614.2
21642,2015-05-26 09:10:14.100281984,21642,Fiction,5,225.17
37915,2015-05-26 12:30:03.204064064,37915,Vacuum Cleaner,4,1383.34
26573,2015-05-26 15:49:52.307846144,26573,Smartwatch,2,2163.53
6705,2015-05-26 19:09:41.411628224,6705,Haircare,4,266.05
25199,2015-05-26 22:29:30.515410304,25199,Fiction,4,130.84
26079,2015-05-27 01:49:19.619192384,26079,Skincare,4,407.65
35157,2015-05-27 05:09:08.722974464,35157,Fragrance,1,201.78
39672,2015-05-27 08:28:57.826756480,39672,Vacuum Cleaner,1,85.85
38021,2015-05-27 11:48:46.930538560,38021,Science,5,180.97
14992,2015-05-27 15:08:36.034320640,14992,Cookware Set,5,2702.47
38244,2015-05-27 18:28:25.138102720,38244,Haircare,1,197.39
14356,2015-05-27 21:48:14.241884800,14356,Science,2,64.87
12200,2015-05-28 01:08:03.345666880,12200,Makeup,1,213.84
22812,2015-05-28 04:27:52.449448960,22812,Laptop,2,3128.99
8824,2015-05-28 07:47:41.553231040,8824,Cookware Set,1,478.99
18794,2015-05-28 11:07:30.657013120,18794,Smartwatch,2,1114.73
41790,2015-05-28 14:27:19.760795200,41790,Microwave,4,746.73
29663,2015-05-28 17:47:08.864577280,29663,Non-Fiction,4,85.79
6029,2015-05-28 21:06:57.968359360,6029,Biography,1,13.32
19933,2015-05-29 00:26:47.072141440,19933,Cookware Set,3,311.12
30989,2015-05-29 03:46:36.175923520,30989,Jacket,1,38.01
41745,2015-05-29 07:06:25.279705600,41745,Fiction,5,167.56
38878,2015-05-29 10:26:14.383487616,38878,Camera,3,3344.2
24139,2015-05-29 13:46:03.487269696,24139,Vacuum Cleaner,3,943.07
39087,2015-05-29 17:05:52.591051776,39087,Camera,2,2214.09
23429,2015-05-29 20:25:41.694833856,23429,Shoes,3,392.05
729,2015-05-29 23:45:30.798615936,729,Non-Fiction,5,184.93
24584,2015-05-30 03:05:19.902398016,24584,Shoes,5,408.81
36790,2015-05-30 06:25:09.006180096,36790,Jacket,1,193.87
14390,2015-05-30 09:44:58.109962176,14390,Camera,1,1585.75
5950,2015-05-30 13:04:47.213744256,5950,Microwave,5,691.0
44659,2015-05-30 16:24:36.317526336,44659,Blender,1,524.31
17322,2015-05-30 19:44:25.421308416,17322,Fiction,4,84.48
42289,2015-05-30 23:04:14.525090496,42289,Skincare,4,770.27
12460,2015-05-31 02:24:03.628872576,12460,Biography,1,34.51
30548,2015-05-31 05:43:52.732654656,30548,Fragrance,3,196.68
19415,2015-05-31 09:03:41.836436736,19415,T-shirt,2,401.18
21301,2015-05-31 12:23:30.940218752,21301,Fragrance,1,21.67
40526,2015-05-31 15:43:20.044000832,40526,Fiction,4,120.79
22238,2015-05-31 19:03:09.147782912,22238,T-shirt,5,1469.33
38427,2015-05-31 22:22:58.251564992,38427,Jeans,5,467.28
47022,2015-06-01 01:42:47.355347072,47022,Biography,5,124.17
44185,2015-06-01 05:02:36.459129152,44185,Jeans,5,361.92
13672,2015-06-01 08:22:25.562911232,13672,Headphones,4,6140.94
3235,2015-06-01 11:42:14.666693312,3235,Non-Fiction,1,22.87
46628,2015-06-01 15:02:03.770475392,46628,Fragrance,3,282.71
48488,2015-06-01 18:21:52.874257472,48488,Non-Fiction,2,35.88
2724,2015-06-01 21:41:41.978039552,2724,Jeans,1,181.08
34652,2015-06-02 01:01:31.081821632,34652,T-shirt,1,156.2
14261,2015-06-02 04:21:20.185603712,14261,Makeup,4,788.26
21061,2015-06-02 07:41:09.289385792,21061,Vacuum Cleaner,4,464.8
29662,2015-06-02 11:00:58.393167808,29662,Fiction,3,144.36
32116,2015-06-02 14:20:47.496949888,32116,Microwave,4,1309.31
32579,2015-06-02 17:40:36.600731968,32579,Fiction,3,73.61
31220,2015-06-02 21:00:25.704514048,31220,Fiction,1,38.8
493,2015-06-03 00:20:14.808296128,493,Skincare,1,183.62
5458,2015-06-03 03:40:03.912078208,5458,Jacket,5,115.39
34478,2015-06-03 06:59:53.015860288,34478,T-shirt,1,182.71
12612,2015-06-03 10:19:42.119642368,12612,Vacuum Cleaner,3,807.54
1979,2015-06-03 13:39:31.223424448,1979,Makeup,3,618.52
1981,2015-06-03 16:59:20.327206528,1981,Biography,5,247.65
9811,2015-06-03 20:19:09.430988608,9811,Smartwatch,2,1313.82
26059,2015-06-03 23:38:58.534770688,26059,Non-Fiction,4,181.13
37195,2015-06-04 02:58:47.638552768,37195,Vacuum Cleaner,5,472.47
45610,2015-06-04 06:18:36.742334848,45610,Fragrance,2,397.43
3764,2015-06-04 09:38:25.846116928,3764,Biography,1,13.3
45378,2015-06-04 12:58:14.949898944,45378,Camera,5,2466.41
19456,2015-06-04 16:18:04.053681024,19456,Fiction,1,37.47
27804,2015-06-04 19:37:53.157463104,27804,Biography,3,141.91
38853,2015-06-04 22:57:42.261245184,38853,Science,2,42.38
8350,2015-06-05 02:17:31.365027264,8350,Fiction,5,269.28
1059,2015-06-05 05:37:20.468809344,1059,Fragrance,5,798.84
41100,2015-06-05 08:57:09.572591424,41100,Cookware Set,5,1770.06
27972,2015-06-05 12:16:58.676373504,27972,Fragrance,1,103.0
8253,2015-06-05 15:36:47.780155584,8253,Haircare,4,375.81
30028,2015-06-05 18:56:36.883937664,30028,Makeup,2,346.87
5042,2015-06-05 22:16:25.987719744,5042,Smartwatch,2,2765.57
18528,2015-06-06 01:36:15.091501824,18528,Skincare,1,195.78
47848,2015-06-06 04:56:04.195283904,47848,Jeans,5,905.69
43458,2015-06-06 08:15:53.299065984,43458,T-shirt,1,60.62
14322,2015-06-06 11:35:42.402848064,14322,Camera,5,6915.45
1295,2015-06-06 14:55:31.506630080,1295,Fiction,1,35.8
27568,2015-06-06 18:15:20.610412160,27568,Haircare,5,536.82
35706,2015-06-06 21:35:09.714194240,35706,Cookware Set,2,866.75
29793,2015-06-07 00:54:58.817976320,29793,Biography,3,125.0
19671,2015-06-07 04:14:47.921758400,19671,Headphones,2,783.41
2343,2015-06-07 07:34:37.025540480,2343,Fragrance,5,259.42
28779,2015-06-07 10:54:26.129322560,28779,Smartwatch,4,2121.64
40794,2015-06-07 14:14:15.233104640,40794,Biography,2,8.69
6901,2015-06-07 17:34:04.336886720,6901,Microwave,4,2094.98
4524,2015-06-07 20:53:53.440668800,4524,Camera,5,1318.16
13857,2015-06-08 00:13:42.544450880,13857,Headphones,3,3636.24
27102,2015-06-08 03:33:31.648232960,27102,Smartphone,3,3826.83
8174,2015-06-08 06:53:20.752015040,8174,Blender,3,1336.86
27832,2015-06-08 10:13:09.855797120,27832,Smartwatch,2,1559.31
23069,2015-06-08 13:32:58.959579136,23069,Blender,4,1988.7
39952,2015-06-08 16:52:48.063361216,39952,Makeup,3,149.12
6016,2015-06-08 20:12:37.167143296,6016,Fiction,1,46.22
29949,2015-06-08 23:32:26.270925376,29949,Fragrance,3,268.37
47765,2015-06-09 02:52:15.374707456,47765,Fiction,2,27.96
31455,2015-06-09 06:12:04.478489536,31455,Haircare,2,315.21
33028,2015-06-09 09:31:53.582271616,33028,Microwave,4,790.02
27037,2015-06-09 12:51:42.686053696,27037,Jeans,2,579.69
27625,2015-06-09 16:11:31.789835776,27625,Blender,1,333.4
32770,2015-06-09 19:31:20.893617856,32770,Haircare,2,106.9
39498,2015-06-09 22:51:09.997399936,39498,Headphones,4,6129.07
15219,2015-06-10 02:10:59.101182016,15219,Headphones,1,570.34
15596,2015-06-10 05:30:48.204964096,15596,Makeup,2,100.52
31624,2015-06-10 08:50:37.308746176,31624,Microwave,1,367.01
8786,2015-06-10 12:10:26.412528256,8786,Fiction,5,119.02
2577,2015-06-10 15:30:15.516310272,2577,Headphones,3,713.1
32918,2015-06-10 18:50:04.620092352,32918,Skincare,4,709.02
16908,2015-06-10 22:09:53.723874432,16908,Science,2,82.13
30981,2015-06-11 01:29:42.827656512,30981,Shoes,1,293.37
9692,2015-06-11 04:49:31.931438592,9692,Smartwatch,3,2447.27
20459,2015-06-11 08:09:21.035220672,20459,Haircare,3,149.64
30499,2015-06-11 11:29:10.139002752,30499,Fiction,3,94.16
44445,2015-06-11 14:48:59.242784832,44445,Cookware Set,4,275.68
8260,2015-06-11 18:08:48.346566912,8260,Makeup,3,159.66
4832,2015-06-11 21:28:37.450348992,4832,Haircare,2,421.17
15439,2015-06-12 00:48:26.554131072,15439,Non-Fiction,1,19.48
25733,2015-06-12 04:08:15.657913152,25733,Science,5,260.14
10010,2015-06-12 07:28:04.761695232,10010,Science,3,129.28
7116,2015-06-12 10:47:53.865477312,7116,Makeup,5,975.56
41204,2015-06-12 14:07:42.969259392,41204,Fragrance,2,196.61
25327,2015-06-12 17:27:32.073041408,25327,Vacuum Cleaner,2,446.45
12843,2015-06-12 20:47:21.176823488,12843,Shoes,1,81.18
28168,2015-06-13 00:07:10.280605568,28168,T-shirt,1,199.29
29461,2015-06-13 03:26:59.384387648,29461,Fragrance,4,166.06
45420,2015-06-13 06:46:48.488169728,45420,Jeans,2,141.98
19212,2015-06-13 10:06:37.591951808,19212,Fiction,2,87.17
23731,2015-06-13 13:26:26.695733888,23731,Laptop,2,428.85
13080,2015-06-13 16:46:15.799515968,13080,Jeans,4,1084.44
47341,2015-06-13 20:06:04.903298048,47341,Jacket,3,847.58
8993,2015-06-13 23:25:54.007080128,8993,Makeup,1,50.99
4207,2015-06-14 02:45:43.110862208,4207,Microwave,2,535.53
49851,2015-06-14 06:05:32.214644288,49851,Skincare,3,360.44
7123,2015-06-14 09:25:21.318426368,7123,Skincare,4,727.68
17263,2015-06-14 12:45:10.422208448,17263,Microwave,2,701.4
10092,2015-06-14 16:04:59.525990464,10092,Jacket,1,111.8
49995,2015-06-14 19:24:48.629772544,49995,Makeup,4,844.03
48104,2015-06-14 22:44:37.733554624,48104,Vacuum Cleaner,5,2507.84
41946,2015-06-15 02:04:26.837336704,41946,Camera,1,551.8
21578,2015-06-15 05:24:15.941118784,21578,Blender,4,366.29
3848,2015-06-15 08:44:05.044900864,3848,Jacket,1,36.43
7002,2015-06-15 12:03:54.148682944,7002,Smartphone,3,4280.19
34374,2015-06-15 15:23:43.252465024,34374,Headphones,2,2890.02
